Instance,Income
167199,122848.91972509742
167200,111591.61882160642
167201,158199.99623288933
167202,164039.79116929253
167203,432841.88471765415
167204,21771.445199970247
167205,321671.5244334187
167206,251319.43883489113
167207,38067.4289101847
167208,90762.72891051057
167209,11527.440182657929
167210,59223.019122992395
167211,63937.4579978765
167212,256092.92452246716
167213,288801.0739068797
167214,109601.80548793323
167215,67128.83802619844
167216,25024.573132467263
167217,37471.035099643734
167218,246559.95127568566
167219,17628.904181102876
167220,21369.87421789059
167221,14967.269947487419
167222,293461.96515493776
167223,225296.14386920727
167224,66825.54684782845
167225,66652.19343475901
167226,40907.44221752567
167227,127279.08586493511
167228,17875.198803686755
167229,29019.179144736743
167230,44732.22475617103
167231,15225.550773231382
167232,62622.49639166729
167233,15469.281248386951
167234,15081.86013754586
167235,23143.883111572984
167236,221413.64528034555
167237,76153.1026143606
167238,231313.82439844788
167239,142287.94686265182
167240,141682.30538654854
167241,246985.86380064432
167242,95830.69067077061
167243,69142.41056981409
167244,59646.69543287376
167245,31365.78457421983
167246,55839.03244349781
167247,71215.88229847295
167248,56262.04598200389
167249,26560.728361988226
167250,226985.80893625304
167251,21857.751797966863
167252,34933.07439332458
167253,142706.0329914755
167254,39969.2700824559
167255,153571.10631120333
167256,407451.32966529124
167257,145904.26322972067
167258,21661.32004425089
167259,174719.55180760458
167260,58689.92507833251
167261,28929.76000774867
167262,62997.663783020595
167263,40922.24788010293
167264,42108.528691093816
167265,61981.021154918155
167266,73410.18869363947
167267,17644.4773788701
167268,39511.74677073897
167269,33667.747646958924
167270,26699.27393188823
167271,42108.61701993658
167272,71530.12624091558
167273,708158.558166043
167274,168494.95706270792
167275,141213.80343931442
167276,29532.82833556698
167277,220574.40046433473
167278,28703.856277390867
167279,243986.87805895723
167280,55150.5256365671
167281,23199.842037573042
167282,50517.56451209734
167283,17538.976024696854
167284,100675.0949642833
167285,153121.28928323137
167286,35307.102305553926
167287,294348.03711936355
167288,118541.09266513679
167289,169507.3181567578
167290,85680.81991867253
167291,34426.61012422129
167292,118182.78841653858
167293,29178.582325476473
167294,115346.25053281587
167295,453868.4095284733
167296,81380.59253462592
167297,53170.06100988587
167298,191043.70347558882
167299,86916.02045079913
167300,71397.7386339595
167301,144814.45561750233
167302,167146.2779035108
167303,48299.74009965949
167304,230853.91574897608
167305,92246.07718489075
167306,62391.90560933791
167307,97056.75256413122
167308,30945.491672812543
167309,25565.477337401964
167310,21719.1542458212
167311,63936.169303506555
167312,56265.141021754935
167313,81497.31897587507
167314,27351.373435419224
167315,144747.09122060565
167316,85327.83313972004
167317,40211.26346464702
167318,93306.12373494444
167319,29680.246916766726
167320,272032.39242338634
167321,22975.108211873558
167322,41427.857575546295
167323,45219.764608615784
167324,22847.377887445917
167325,64493.815597827976
167326,33799.231600496685
167327,67426.56742778466
167328,142980.47029571468
167329,105898.76884100639
167330,26044.846136841104
167331,90067.6017978061
167332,162952.34776074387
167333,110245.49609613811
167334,47891.7757030843
167335,76456.50088466563
167336,45834.74235256088
167337,161779.33724660837
167338,52381.9038293023
167339,17393.11994617323
167340,27198.801778007404
167341,532599.9040872896
167342,285253.04251202225
167343,29633.475786131097
167344,39117.78267093388
167345,21595.286937049594
167346,33648.36515344569
167347,40417.50054838045
167348,72151.60032832599
167349,33049.25835997997
167350,46238.14979729847
167351,779953.2269163888
167352,188746.12974322523
167353,119372.51661980768
167354,63822.29154857811
167355,62827.2848247666
167356,35614.55130684592
167357,22840.947332696964
167358,268293.3621776089
167359,32742.181994254945
167360,33887.428730388645
167361,123210.17672015427
167362,168960.28801130466
167363,27526.673745512395
167364,115868.16953870717
167365,80037.5824077625
167366,304732.3814742573
167367,25867.299992772776
167368,113430.00960013109
167369,94312.61731635265
167370,48883.58746675995
167371,65522.22792010239
167372,33515.47172957036
167373,385935.1835160836
167374,139196.3248083681
167375,216395.02308547494
167376,19846.32317662584
167377,176297.57952485024
167378,127735.07154604657
167379,30526.373963435668
167380,27389.812035476185
167381,25623.73856337273
167382,79643.17534365231
167383,29135.13237630875
167384,33277.24681433441
167385,90729.56695632277
167386,51757.195241751935
167387,98745.45533700766
167388,526011.2636401055
167389,121294.1253002667
167390,110496.48975725479
167391,18638.228207611483
167392,109786.06426034559
167393,95297.05110480919
167394,321130.5681897743
167395,53958.22917572577
167396,33165.31132359993
167397,63013.47104331356
167398,115533.73519013841
167399,152537.36926507112
167400,76425.80710808435
167401,55115.23898530482
167402,56557.18260870318
167403,494623.99740001274
167404,49851.72828320258
167405,42042.88100878214
167406,42674.05666731382
167407,72680.86605582673
167408,13650.689619673909
167409,57236.79928905372
167410,366751.01062579034
167411,197937.94408337894
167412,72128.80168711141
167413,35262.18049611437
167414,205132.7048051672
167415,111892.19373322169
167416,67433.07654847679
167417,32145.579066201735
167418,26167.854655891195
167419,18371.579581977923
167420,97664.31385072404
167421,917516.0307581588
167422,366142.82936119643
167423,142423.55043339447
167424,52699.45624849756
167425,244362.38284064975
167426,27858.44311999333
167427,307849.62894980214
167428,268231.54053884925
167429,137250.42652385373
167430,118442.70310951164
167431,125411.30640842787
167432,50346.29081596135
167433,27831.994208085373
167434,181621.46588090004
167435,44718.79810168278
167436,248568.3333153761
167437,31803.372624916825
167438,50750.46438721064
167439,22497.97362281812
167440,281244.06588886847
167441,48152.39661236496
167442,56357.44745455333
167443,247424.1178697919
167444,152742.25518602002
167445,122820.86934985202
167446,26035.656649606666
167447,36648.166542288694
167448,40706.84678477406
167449,30872.285853410103
167450,30726.585377593703
167451,205575.1288159893
167452,48766.25991370627
167453,53544.88810918357
167454,38010.24028213409
167455,45477.805599336374
167456,81920.29994330918
167457,350425.5157952271
167458,56225.9199649259
167459,45049.81052675005
167460,226495.1509500813
167461,110358.56825715057
167462,62311.709647140975
167463,32097.18340760101
167464,37188.75599091004
167465,21697.731425474336
167466,235109.2041959018
167467,90210.5706922677
167468,94675.78956860978
167469,17842.78276431292
167470,274909.47961273324
167471,81148.35834252102
167472,48415.74311670298
167473,128251.85642320312
167474,57576.95673398089
167475,190899.0409327438
167476,45689.849802060715
167477,34547.79444833353
167478,357843.9327505947
167479,225082.46577313246
167480,8916.807616365066
167481,27961.050944670846
167482,38328.76325771521
167483,126138.67959274606
167484,571382.8033474484
167485,111142.87325218414
167486,104228.12340703364
167487,137756.21253282792
167488,119355.90496592784
167489,72322.84492649925
167490,38057.56303627421
167491,15209.093062979067
167492,229547.53826101878
167493,42753.963173243865
167494,34639.69174292518
167495,45657.06407324819
167496,426833.1250916591
167497,64728.40656052303
167498,24340.883455241077
167499,36705.710708320345
167500,42479.46217321355
167501,69173.63313941877
167502,471254.422069752
167503,47667.10922658888
167504,613890.9312720052
167505,31589.379456020193
167506,21006.691784361796
167507,471944.54652288026
167508,32394.968162612877
167509,108438.07943088157
167510,57514.475748707344
167511,70474.09801208017
167512,102482.79796529708
167513,32524.254537367917
167514,416741.4214910021
167515,184107.14138480718
167516,383716.16922301904
167517,97848.00263412583
167518,90316.0139876804
167519,95852.29573577088
167520,73751.05174617935
167521,65842.54237199272
167522,142487.3152419068
167523,128555.30524644656
167524,853161.7716581161
167525,120189.73574151957
167526,221206.30746916428
167527,114176.92835120515
167528,110617.88541544658
167529,246940.07413477227
167530,24647.812100849318
167531,31251.592741541535
167532,97089.16877053933
167533,40376.35821890445
167534,122013.79488567049
167535,182248.01775244283
167536,101094.49697990621
167537,471115.9464098949
167538,78426.45161245835
167539,38931.86374460309
167540,167859.16012418256
167541,22215.63120500152
167542,27011.813877891498
167543,470281.64651921205
167544,75357.87856516751
167545,25836.095530871018
167546,124526.6969387
167547,23235.54147651541
167548,88278.97882207253
167549,506531.97013492306
167550,132605.02490589162
167551,88606.13796385525
167552,181556.2195495401
167553,130617.06188614361
167554,23347.036400194927
167555,36493.28912112262
167556,92346.96483821019
167557,288403.1507019988
167558,36083.26053225326
167559,28412.959054079125
167560,637605.1512228997
167561,29539.57354034801
167562,57617.74090428651
167563,129252.60013642586
167564,147344.51134890888
167565,64625.04193815296
167566,28734.78650938146
167567,165936.01654844973
167568,25944.473810175652
167569,301381.9773941339
167570,143281.89646913644
167571,20004.985142758716
167572,85147.79614474124
167573,205773.4592907844
167574,33819.37890750667
167575,95757.13565652964
167576,72474.69438537516
167577,138250.90365900917
167578,29437.962463709646
167579,33014.83088926469
167580,399154.8329440593
167581,12960.043666422558
167582,138914.4797444198
167583,148160.45394671866
167584,12800.561468933838
167585,30762.65041393427
167586,62208.94910863513
167587,72509.55263715533
167588,107198.67208267625
167589,21273.454288612593
167590,132843.15454061254
167591,53410.6091523311
167592,183884.1910515359
167593,62750.26825233147
167594,96255.82628257273
167595,75410.4996497744
167596,34825.14786952924
167597,129982.32377418655
167598,100204.97944938309
167599,82132.13202576485
167600,212595.37191843847
167601,51085.40700017662
167602,29640.266490348295
167603,52466.49070011436
167604,58505.04385185842
167605,294919.51059000846
167606,37330.50492333399
167607,29631.140693173176
167608,66281.10700128278
167609,261415.38510771803
167610,43516.445019502906
167611,66091.28814940163
167612,55590.85297513009
167613,190670.81343554988
167614,88946.88849443856
167615,82525.11711996872
167616,161134.47354132167
167617,62558.16106434546
167618,285532.08850482217
167619,120947.17184132329
167620,66585.05277500405
167621,112274.76014585292
167622,87663.3474807273
167623,22274.11816141413
167624,63443.6244501209
167625,28147.877060430408
167626,46734.49968275378
167627,55128.55684511226
167628,36321.65579543261
167629,21527.070435177913
167630,150789.23578970402
167631,386409.8328226987
167632,43570.263019069775
167633,746575.6775226139
167634,152653.034702258
167635,18616.476423286076
167636,64158.54347102959
167637,873575.3555396415
167638,23155.020894737794
167639,40473.84986555475
167640,18249.24724252782
167641,49700.05291734665
167642,301551.21861912496
167643,53963.681936160385
167644,274722.38197995233
167645,46949.57215181019
167646,19375.27614910599
167647,191527.37038224997
167648,235683.59024230944
167649,24795.94177030683
167650,96477.65133836782
167651,134454.36300019358
167652,67595.12109116207
167653,39929.146535418375
167654,133962.3346797241
167655,114586.88979680392
167656,549674.1289900885
167657,31160.230039211434
167658,26383.35159290922
167659,27152.271473631226
167660,51943.52852994615
167661,812462.064765817
167662,36957.56297049135
167663,77005.11144511041
167664,284536.26747830235
167665,106499.12195132436
167666,23667.679458563023
167667,104329.193967187
167668,368736.8208104357
167669,45938.959235134455
167670,111178.72959012898
167671,303661.6401203645
167672,147120.9823913572
167673,53386.779570086605
167674,267739.07331815705
167675,27108.6654793981
167676,255484.75491754356
167677,47751.45125979719
167678,15528.534611810512
167679,162632.27295213682
167680,63561.18647516409
167681,260893.61196464844
167682,49782.96916731604
167683,272419.23545777326
167684,32580.541428410506
167685,54431.916751897304
167686,8453.269108872046
167687,60958.57244542515
167688,90973.48268737637
167689,140747.16962189908
167690,32713.198021682187
167691,39706.62104346794
167692,33249.35372599471
167693,149710.08192659752
167694,23886.650608482563
167695,25676.658845235204
167696,281586.16076217016
167697,35599.58793015756
167698,181535.45963752008
167699,38241.7559664781
167700,28650.23423195972
167701,24229.198567738324
167702,47850.51517553057
167703,84066.19471746818
167704,83331.00344289819
167705,24648.98186640853
167706,159773.21932289816
167707,50659.73727308566
167708,184253.86449540444
167709,53607.003388466495
167710,78563.79466758201
167711,143637.03448368335
167712,23476.052646042004
167713,63310.92370185545
167714,31729.509071097586
167715,42440.63758214808
167716,31117.427940225083
167717,19721.35845762898
167718,25002.40313148561
167719,171464.77874822993
167720,108315.76948828237
167721,175310.63068387174
167722,39915.84375195161
167723,64706.91509999745
167724,56016.10168769677
167725,134589.91390915017
167726,40097.09547885715
167727,45386.421887028075
167728,25956.144950911756
167729,47542.18652259258
167730,21698.68797821564
167731,24939.211797715503
167732,17779.24534737939
167733,36667.16037929208
167734,52259.26690040062
167735,73154.41724708132
167736,297090.7200833656
167737,21744.24476455638
167738,33244.78487853701
167739,32545.824892711826
167740,44636.01830109206
167741,140239.5855097146
167742,241983.23944253434
167743,253060.22924553484
167744,60909.851607793214
167745,30902.982678349832
167746,61024.46681914907
167747,41111.79899026727
167748,50288.756212246524
167749,47921.93327503901
167750,470479.45685042505
167751,52256.93747013128
167752,132808.31486161618
167753,23429.73255850669
167754,53353.5934046329
167755,26467.407413075336
167756,167648.70433681668
167757,27928.72718844579
167758,30346.24864195026
167759,81560.71370158621
167760,758821.6217545748
167761,338686.0579902991
167762,24582.693555941656
167763,199960.03700402437
167764,38813.32183351203
167765,36611.44645787465
167766,24065.352675845174
167767,817341.0607815936
167768,37363.97340607586
167769,57620.88044662799
167770,269396.0695750441
167771,47571.11257838278
167772,29104.585818344352
167773,54727.64846338662
167774,27830.827158851484
167775,40297.83056638806
167776,35859.79405057019
167777,42897.20954852343
167778,30999.85635107242
167779,95054.70580738658
167780,42014.786118860815
167781,58025.87480944245
167782,80087.61952282512
167783,37233.87300182615
167784,159056.11383945832
167785,53356.14823148136
167786,43614.45379035673
167787,65726.60318925981
167788,39829.90499952049
167789,20425.69621927417
167790,123796.34608482746
167791,47288.43421676632
167792,295284.89194185915
167793,201981.71614943468
167794,34041.86306384105
167795,169589.342778517
167796,50947.97272100249
167797,79292.77212058735
167798,22967.50330472715
167799,43177.4454810643
167800,143020.1949315702
167801,73855.89188968546
167802,50240.0735813369
167803,87860.72720506723
167804,42118.49876013313
167805,32056.331869016056
167806,675369.0998643716
167807,91858.28684078527
167808,33094.91720978332
167809,61164.50806639418
167810,12560.90268149125
167811,28655.063556414865
167812,525648.5072200431
167813,34412.826022396956
167814,41480.423071236815
167815,28208.752255752195
167816,48617.44681918438
167817,284177.80631429557
167818,102174.76550294376
167819,16684.457049548095
167820,99320.55238873881
167821,226223.83125646008
167822,159938.09660927992
167823,83091.70457440535
167824,218265.28927894053
167825,62995.3260680948
167826,203410.28565740035
167827,347157.6297296066
167828,167127.90685551803
167829,104177.23182262061
167830,263814.0287714831
167831,163708.28363472872
167832,125526.53709273282
167833,69370.76603485699
167834,21523.694748108348
167835,62494.91444151093
167836,87820.54051240184
167837,138866.15874976927
167838,41603.05676205867
167839,46418.33659206033
167840,76825.11151345047
167841,79859.94154936506
167842,57387.65285586609
167843,162495.84150565806
167844,39883.18390728395
167845,128897.54030964656
167846,14833.577741902109
167847,24728.681164398604
167848,95076.44311480231
167849,107778.92105929609
167850,77591.83536358738
167851,373928.74076367746
167852,29210.134354183312
167853,125365.41564007453
167854,48086.68174452074
167855,301973.0533143118
167856,46892.84275831168
167857,27738.400212007153
167858,380521.9036457018
167859,65252.51925214594
167860,32032.6414463554
167861,173254.0378782057
167862,62585.530536529484
167863,44971.31759489605
167864,78969.06955335484
167865,80533.86459785572
167866,443055.12694875064
167867,78331.4177389043
167868,81551.49277455063
167869,84348.67446476412
167870,31855.593437178446
167871,38763.93094491927
167872,89744.7546715205
167873,461579.5764306211
167874,61616.947526864555
167875,116378.35871440415
167876,176499.84172837736
167877,80794.86578988019
167878,66906.43521781192
167879,50714.30752600605
167880,78632.23495954265
167881,61128.28855840345
167882,75165.6627352925
167883,19491.555737688086
167884,11971.13670157565
167885,32469.439705964945
167886,53253.4915125299
167887,80169.85681647528
167888,25197.130121626742
167889,36428.31631116727
167890,125452.94736010236
167891,312850.03179485974
167892,89634.36958441912
167893,20960.741571380397
167894,24765.36416092438
167895,80167.67652880498
167896,94733.48828393084
167897,250436.26117947113
167898,51499.64728590831
167899,283718.46384318924
167900,51929.619435689514
167901,89288.01727549607
167902,137359.75960718695
167903,44287.12830568002
167904,20669.813434014806
167905,105466.84055772472
167906,13489.356964957955
167907,46634.77741524271
167908,65222.359222293446
167909,411040.56263410003
167910,24872.336413269684
167911,20402.487166945768
167912,67241.86668446245
167913,499632.6864320214
167914,55538.55743858547
167915,219156.89855402362
167916,64820.65719541539
167917,161638.18055949025
167918,48327.68703749944
167919,396119.5004660313
167920,75933.36096972325
167921,279096.81137218035
167922,26394.385734073625
167923,60433.859333985696
167924,107876.49976700137
167925,41077.96208319455
167926,66887.49370559766
167927,59953.45516074435
167928,23447.329563958458
167929,45711.33706783833
167930,73336.89669014997
167931,26865.770926763907
167932,267716.12522370863
167933,82582.86578141207
167934,63486.83147098165
167935,27287.479976539616
167936,42912.29319769804
167937,52638.76310774936
167938,19537.91386318438
167939,70070.8950911735
167940,30834.20905955373
167941,88898.74113560126
167942,211988.22330447263
167943,48896.48292343525
167944,150752.93560136243
167945,60801.78691564604
167946,41223.10068099685
167947,61659.76406139479
167948,21944.347322615056
167949,51099.34967709996
167950,23173.189722015115
167951,19376.866321863396
167952,207450.91313292136
167953,169085.3570108631
167954,21140.029911606875
167955,49142.459580538176
167956,32548.664622953827
167957,60836.0709185698
167958,62297.02440725758
167959,62368.92725166063
167960,23319.790867327105
167961,87080.22426767493
167962,60456.8086513024
167963,164825.0919627639
167964,179534.2948428847
167965,31645.26728697853
167966,91097.63066448395
167967,147640.28642386576
167968,49668.12550283469
167969,14345.910910088409
167970,107531.94416170097
167971,125246.51344551574
167972,25186.92707216199
167973,31743.046053761605
167974,103485.64552910403
167975,279291.7185534445
167976,502443.2313867998
167977,62079.55814979285
167978,178119.8336952057
167979,386221.3348519545
167980,42813.391993750054
167981,83232.3710653338
167982,58396.625468138416
167983,88076.50515304749
167984,66177.0257961038
167985,33205.57331943496
167986,78084.1615853387
167987,59716.99513551626
167988,73029.42333401329
167989,641469.5426854079
167990,364194.31963361485
167991,43361.25466933594
167992,63356.65766484667
167993,77292.52557985246
167994,102756.73725246797
167995,31994.432260745492
167996,47439.493741144564
167997,176680.0643404706
167998,65546.71627512293
167999,48603.92214737906
168000,163072.8078368966
168001,51989.48140333821
168002,40177.18116572158
168003,159589.98950450963
168004,47917.89156918007
168005,38269.3195773175
168006,76371.73985596033
168007,21882.837403393172
168008,80547.50526969915
168009,85448.04454461967
168010,21177.687846693523
168011,79053.26953573039
168012,52946.902727639725
168013,138905.06141209457
168014,10199.981363603809
168015,37083.89842849524
168016,49245.33792455735
168017,206232.4009000873
168018,214947.6967640929
168019,22583.512312332983
168020,27630.89071279488
168021,114937.45194249046
168022,49181.6225025865
168023,28410.264158499554
168024,13865.55762714774
168025,336569.06206851033
168026,164755.17906530382
168027,88604.94057554967
168028,208140.4352576929
168029,80900.16491155478
168030,17206.8464424919
168031,19102.275606102266
168032,160344.91920023697
168033,29710.33508323608
168034,19781.08881730355
168035,37890.702519411
168036,120867.15140835002
168037,33378.35668802212
168038,278885.29759383237
168039,364232.31045318564
168040,21247.932045111393
168041,55950.83539552762
168042,26742.28297944611
168043,53515.47001092065
168044,23526.64792175282
168045,76188.89158212338
168046,35146.88320867246
168047,309731.8137385212
168048,200449.32961540035
168049,46298.900159285105
168050,229202.99505546363
168051,67667.80586302138
168052,76118.38014898394
168053,41918.14173742542
168054,67924.74497304024
168055,22766.533977801966
168056,70880.81873885503
168057,44652.86965534747
168058,13321.909080723373
168059,36800.48959307531
168060,49286.32552359864
168061,17172.463737327285
168062,31762.051480020258
168063,34957.71719820209
168064,21675.339778299665
168065,604215.3448731255
168066,155863.0034054745
168067,34872.87146700035
168068,19271.475022728308
168069,29782.0057174715
168070,23821.50128993504
168071,14652.18529328862
168072,26915.92607265559
168073,347220.74685224064
168074,35255.92833230413
168075,32787.95754300723
168076,161234.30763579506
168077,38688.984511044386
168078,619517.4950482451
168079,424245.7336939715
168080,215873.44742878078
168081,37372.080399473525
168082,275502.0471832664
168083,32841.501517949044
168084,386057.3834229691
168085,19442.95385176331
168086,92319.09222197779
168087,311642.04927188595
168088,58186.43449516805
168089,243165.82701609726
168090,238003.86878621226
168091,48356.15947782491
168092,38688.373379107834
168093,293484.1677530559
168094,25379.930449561052
168095,36730.33065484787
168096,25557.653002936426
168097,54440.58241582906
168098,47550.99410690613
168099,46770.383883862385
168100,17593.43714988485
168101,151673.38151379483
168102,32652.664784045064
168103,56861.79864854153
168104,39232.77693413693
168105,283014.4449660053
168106,28903.94985660284
168107,128478.45322814496
168108,49584.91593903249
168109,212180.62386061245
168110,197510.00378238532
168111,43266.7544666637
168112,26432.651808276532
168113,66236.08417488677
168114,75535.77724899625
168115,23156.7672683401
168116,65000.47825398548
168117,25594.364796630278
168118,34234.10664579966
168119,46624.5841099969
168120,117554.5094665142
168121,23818.42229344077
168122,43828.78330756873
168123,93604.6373850107
168124,56639.019986121835
168125,129002.48356649016
168126,18866.328496359725
168127,100146.1125215516
168128,77522.88331270176
168129,33717.071426032424
168130,19545.95421661488
168131,19072.758067245864
168132,95324.31121849995
168133,230687.44142303622
168134,45996.39975559597
168135,143589.67184337677
168136,196595.7015155142
168137,72608.2237824922
168138,114146.78946824496
168139,39597.037659756665
168140,51282.670778875625
168141,61767.22830310403
168142,16695.4339798685
168143,31637.835384272297
168144,79762.54387828648
168145,293354.69456736813
168146,29644.523467849984
168147,47870.58560160726
168148,97406.47862172018
168149,19224.413936605288
168150,105665.64041826194
168151,148394.68261771946
168152,22425.97746087237
168153,103144.05845585893
168154,77832.03619982697
168155,45033.51151323429
168156,42604.424244039204
168157,25703.815442983992
168158,726900.9736086036
168159,77061.93383563615
168160,91338.27189090829
168161,67210.02165838006
168162,75849.46883137131
168163,29869.46315987395
168164,17253.918819034294
168165,53829.49819932352
168166,132779.15923398925
168167,30870.722243537813
168168,84758.11695667257
168169,193316.16225116514
168170,57604.446217309785
168171,29489.685947379538
168172,94545.23013389457
168173,102816.44307412305
168174,37086.11606859608
168175,58438.255781255684
168176,47906.342656385896
168177,73472.98555364784
168178,90551.90911044025
168179,60559.74431715694
168180,68785.36216059135
168181,284266.4698580244
168182,145031.13411039294
168183,25068.258149326317
168184,68145.47924988333
168185,18864.708928099906
168186,165777.59753032262
168187,281106.48755493574
168188,64567.415465466576
168189,674276.9359093322
168190,66616.2944718662
168191,24174.88971810663
168192,205417.39257504995
168193,89416.25167056317
168194,59631.78632318801
168195,77025.7890826999
168196,25044.982418178293
168197,272423.2631896242
168198,20177.084116222497
168199,573119.1105347208
168200,144394.84386591724
168201,109926.62518624547
168202,47759.7220786837
168203,21199.56072239295
168204,184217.47166884257
168205,21054.064933497255
168206,32063.43845352663
168207,59405.34444003418
168208,34776.37869248054
168209,28283.73421324067
168210,18940.567914465537
168211,77904.74693457488
168212,52181.8382409923
168213,74722.64877204616
168214,24797.82626964951
168215,40168.16432054815
168216,46420.02403650498
168217,415591.3897948683
168218,134543.73070023098
168219,219709.76248431945
168220,176630.64695894317
168221,132638.13061599073
168222,28102.683405065472
168223,21274.10787947528
168224,20422.765668632153
168225,160956.47472376836
168226,84917.42125459734
168227,91078.80036304513
168228,97743.73944722045
168229,48861.66213391895
168230,245155.45184248942
168231,119183.46562291078
168232,165089.42835727232
168233,41860.92393414171
168234,22334.21943306075
168235,22814.93919375219
168236,72388.74738594625
168237,45920.55917643062
168238,33753.15049688802
168239,69448.23937487624
168240,150670.45345500452
168241,171050.4509558286
168242,47457.55259536794
168243,76184.35842251817
168244,76736.01213758517
168245,198056.62213586815
168246,106278.04755292865
168247,382296.68013210973
168248,514812.821924563
168249,277717.1826025071
168250,18777.91186510807
168251,29267.349617628006
168252,37478.00252726157
168253,42440.987958572034
168254,99957.78847417365
168255,93467.19123773051
168256,29462.20030083812
168257,681668.02369922
168258,137274.79181058385
168259,23353.11127408524
168260,135541.56676059955
168261,392147.5868528387
168262,33907.42193448293
168263,70287.9087477678
168264,40974.067029546466
168265,121467.35205173396
168266,45606.401897030766
168267,153174.62716386968
168268,38124.15750178966
168269,62923.35489350283
168270,27467.294940030642
168271,233692.35444317196
168272,29966.648680399503
168273,771776.0745279937
168274,52962.554005273174
168275,78703.91278109154
168276,36944.805253924416
168277,45316.41851708246
168278,100488.88545813132
168279,102320.205566865
168280,135773.03925780015
168281,107374.61310106848
168282,259532.03546347228
168283,87070.0092202287
168284,378663.2942954093
168285,557093.8962153193
168286,166514.9427336671
168287,194931.7983638634
168288,144992.2963360017
168289,80541.59480432016
168290,32353.880750079818
168291,181682.58400100342
168292,55827.05532148596
168293,198760.28179520898
168294,38345.01691280494
168295,43501.921728574074
168296,64755.309671880386
168297,227545.47820983757
168298,111344.44122371987
168299,25148.87493037698
168300,14134.763329458312
168301,111866.02063037327
168302,88015.4608938401
168303,15196.36552638308
168304,16573.938598254732
168305,34591.91438481515
168306,53088.62802789083
168307,34628.38222868468
168308,184149.03751527943
168309,69093.29538734835
168310,52888.86934215522
168311,29020.48740811768
168312,85644.73859420093
168313,102228.9987837901
168314,37142.26312698905
168315,58460.94135305938
168316,49949.84866054075
168317,14388.322549793991
168318,117552.69869947055
168319,89521.60940745064
168320,157992.31561502282
168321,45483.75298191257
168322,42462.152381712716
168323,32536.44956355713
168324,63813.33297725892
168325,110293.16831588055
168326,34109.5845548926
168327,105447.28880436932
168328,71693.25367685135
168329,298190.08144644287
168330,256139.4015265578
168331,212208.13658284905
168332,60213.757791873875
168333,187753.016460771
168334,17749.86118677601
168335,32911.8598309699
168336,545405.1050030075
168337,44863.37999294679
168338,329306.5802894045
168339,30980.175147155547
168340,26945.03009516616
168341,320529.9848562986
168342,783812.6730273262
168343,35347.12500328256
168344,71260.84546690184
168345,203048.62875032474
168346,91886.58392322614
168347,71995.28310041022
168348,155101.15425849444
168349,115362.59882980882
168350,37571.45810970976
168351,26429.593212122152
168352,38497.8290520813
168353,287654.0994712449
168354,20521.078710324928
168355,70638.99718346387
168356,132441.13746733486
168357,49402.12873459117
168358,351504.12344517384
168359,20917.020799419504
168360,26407.88926388216
168361,38975.80761855817
168362,22362.14903434237
168363,49517.06499009848
168364,105835.11846609949
168365,32311.49572060507
168366,39056.464400470344
168367,342560.3794881894
168368,316528.41769802815
168369,144076.61381651778
168370,240544.9483800353
168371,76313.69915296677
168372,185018.66628781252
168373,25398.410015397112
168374,68513.5174129873
168375,261009.4233961532
168376,1327330.2944512374
168377,390243.409063352
168378,16643.126982522004
168379,153142.1908252684
168380,66196.80786500101
168381,178908.52682839296
168382,60617.740685077886
168383,31310.64190386045
168384,49927.339795060754
168385,74223.49739594669
168386,34142.71437533926
168387,425831.1235011859
168388,219741.07626671466
168389,147421.72007078194
168390,86718.30688056165
168391,27439.07235258597
168392,31966.767143568795
168393,143380.65340451454
168394,85701.52259385542
168395,23756.926919948735
168396,268842.3944740278
168397,814981.9997635946
168398,41160.74083428879
168399,39818.27143418482
168400,38105.9428998467
168401,76666.21609704936
168402,67160.09532763994
168403,383512.88906535046
168404,229566.54022862896
168405,13223.919476923305
168406,20993.623620300896
168407,144539.64241537766
168408,54309.60564612016
168409,13121.877668972436
168410,53695.517669805806
168411,65880.40859997412
168412,19527.265760950395
168413,61161.226956427985
168414,98318.70371912232
168415,25116.82144552572
168416,29571.33057309376
168417,166553.61439300526
168418,84386.25461812774
168419,37668.49573090733
168420,233386.8875391328
168421,139631.09042149386
168422,44650.59785032706
168423,61587.88603447061
168424,22946.104855846927
168425,89373.72137283908
168426,91425.11191570821
168427,27016.847714453343
168428,35721.78827327247
168429,332976.7729868588
168430,43416.05259060176
168431,77158.66077411002
168432,38193.15648761907
168433,217336.5915470537
168434,55453.9290109118
168435,312325.6111046557
168436,90617.11400378805
168437,23568.295483035137
168438,89771.27140114366
168439,38447.086732112315
168440,44667.69904904457
168441,32371.240827362213
168442,97939.22859767043
168443,142026.10898172227
168444,93464.75079563518
168445,147917.9064627365
168446,379035.9124215176
168447,102302.10227473422
168448,74604.73390374723
168449,41586.70674193405
168450,94670.9155893047
168451,76677.76463595546
168452,34859.33046119832
168453,74811.29618235555
168454,58628.22199612838
168455,68519.99362511879
168456,19828.752812345745
168457,20911.103108008407
168458,31700.902086491224
168459,52471.677080124464
168460,100157.32262360748
168461,70035.57320428139
168462,31135.80511811158
168463,38667.07669793892
168464,112685.38473870173
168465,17323.74865948705
168466,65822.16303971969
168467,89628.06240957916
168468,32206.709719609673
168469,137082.99902331908
168470,141362.12115888746
168471,59480.63870373343
